Exercice;Outre-mer;Code Insee 2024 Région;Nom 2024 Région;Code Insee 2024 Département;Nom 2024 Département;Code Siren 2024 EPCI;Nom 2024 EPCI;Strate population 2024;Commune rurale;Commune de montagne;Commune touristique;Tranche revenu par habitant;Présence QPV;Code Insee 2024 Commune;Nom 2024 Commune;Catégorie;Code Siren Collectivité;Code Insee Collectivité;Siret Budget;Libellé Budget;Type de budget;Nomenclature;Agrégat;Montant;Montant en millions;Population totale;Montant en € par habitant;Compte 2024 Disponible;code_type_budget;ordre_analyse1_section1;ordre_analyse1_section2;ordre_analyse1_section3;ordre_analyse2_section1;ordre_analyse2_section2;ordre_analyse2_section3;ordre_analyse3_section1;ordre_analyse3_section2;ordre_analyse3_section3;ordre_analyse4_section1;annee_join;Population totale du dernier exercice
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97106;Bouillante;Commune;219711066;97106;21971106600122;HALTE LEGERE DE PLAISANCE;Budget annexe;M57;Flux net de dette;0.0;0.0;6729;0.0;1;3;;;2;;;;;;;;2024;6729
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;7;Non;Oui;Non;0;Non;97107;Capesterre-Belle-Eau;Commune;219711074;97107;21971107400019;CAPESTERRE BELLE EAU;Budget principal;M57;Flux net de dette;-1665546.89;-1.66554689;17888;-93.10973222271913;1;1;;;2;;;;;;;;2024;17888
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710047;Communauté de communes de Marie-Galante;4;Oui;Non;Non;0;Non;97108;Capesterre-de-Marie-Galante;Commune;219711082;97108;21971108200012;CAPESTERRE MARIE GALANTE;Budget principal;M57;Flux net de dette;-101831.79;-0.10183178999999999;3226;-31.56596094234346;1;1;;;2;;;;;;;;2024;3226
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710047;Communauté de communes de Marie-Galante;4;Oui;Non;Non;0;Non;97108;Capesterre-de-Marie-Galante;Commune;219711082;97108;21971108200079;LOT LES HAUTS DE BOREE CAPESTERRE;Budget annexe;M57;Flux net de dette;0.0;0.0;3226;0.0;1;3;;;2;;;;;;;;2024;3226
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97109;Gourbeyre;Commune;219711090;97109;21971109000015;GOURBEYRE;Budget principal;M57;Flux net de dette;-1053880.11;-1.0538801100000001;7617;-138.35894840488382;1;1;;;2;;;;;;;;2024;7617
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97109;Gourbeyre;Commune;219711090;97109;21971109000072;LOT DE GOURBEYRE;Budget annexe;M57;Flux net de dette;0.0;0.0;7617;0.0;1;3;;;2;;;;;;;;2024;7617
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;3;Oui;Non;Non;0;Non;97110;La Désirade;Commune;219711108;97110;21971110800015;DESIRADE LA;Budget principal;M57A;Flux net de dette;-60697.5;-0.0606975;1420;-42.74471830985915;1;1;;;2;;;;;;;;2024;1420
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;3;Oui;Non;Non;0;Non;97110;La Désirade;Commune;219711108;97110;21971110800072;REGIE DES TRANSPORTS DE LA DESIRADE RTD;Budget annexe;M4;Flux net de dette;0.0;0.0;1420;0.0;1;3;;;2;;;;;;;;2024;1420
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;5;Oui;Oui;Non;1;Non;97111;Deshaies;Commune;219711116;97111;21971111600018;DESHAIES;Budget principal;M57;Flux net de dette;-198183.86;-0.19818386;3976;-49.8450352112676;1;1;;;2;;;;;;;;2024;3976
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;5;Oui;Oui;Non;1;Non;97111;Deshaies;Commune;219711116;97111;21971111600083;PORT ET PLAISANCE;Budget annexe;M4;Flux net de dette;0.0;0.0;3976;0.0;1;3;;;2;;;;;;;;2024;3976
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710047;Communauté de communes de Marie-Galante;5;Non;Non;Non;1;Non;97112;Grand-Bourg;Commune;219711124;97112;21971112400012;GRAND BOURG;Budget principal;M57;Flux net de dette;-147204.3;-0.14720429999999998;4813;-30.584728859339286;1;1;;;2;;;;;;;;2024;4813
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Oui;2;Non;97113;Le Gosier;Commune;219711132;97113;21971113200015;GOSIER LE;Budget principal;M57;Flux net de dette;33079.3700000001;0.033079370000000094;27437;1.2056482122681087;1;1;;;2;;;;;;;;2024;27437
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Oui;2;Non;97113;Le Gosier;Commune;219711132;97113;21971113200130;OFFICE DE TOURISME GOSIER;Budget annexe;M57;Flux net de dette;0.0;0.0;27437;0.0;1;3;;;2;;;;;;;;2024;27437
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Oui;2;Non;97113;Le Gosier;Commune;219711132;97113;21971113200148;PALAIS DES SPORTS DU GOSIER;Budget annexe;M4;Flux net de dette;0.0;0.0;27437;0.0;1;3;;;2;;;;;;;;2024;27437
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Oui;2;Non;97113;Le Gosier;Commune;219711132;97113;21971113200197;SPA PDSC GOSIER;Budget annexe;M57;Flux net de dette;0.0;0.0;27437;0.0;1;3;;;2;;;;;;;;2024;27437
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;6;Non;Non;Non;1;Non;97114;Goyave;Commune;219711140;97114;21971114000018;GOYAVE;Budget principal;M57;Flux net de dette;-36904.31;-0.036904309999999996;7780;-4.743484575835475;1;1;;;2;;;;;;;;2024;7780
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;7;Non;Non;Non;1;Non;97115;Lamentin;Commune;219711157;97115;21971115700012;LAMENTIN;Budget principal;M57;Flux net de dette;-1047539.85;-1.04753985;18804;-55.70835194639438;1;1;;;2;;;;;;;;2024;18804
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;7;Non;Oui;Non;1;Non;97116;Morne-à-l'Eau;Commune;219711165;97116;21971116500015;MORNE A L EAU;Budget principal;M57;Flux net de dette;2317754.2;2.3177542;16089;144.0583131331966;1;1;;;2;;;;;;;;2024;16089
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;7;Non;Oui;Non;1;Non;97116;Morne-à-l'Eau;Commune;219711165;97116;21971116500155;AMENAGEMENT COEUR DE GRIPPON;Budget annexe;M57;Flux net de dette;0.0;0.0;16089;0.0;1;3;;;2;;;;;;;;2024;16089
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;8;Non;Oui;Non;1;Non;97117;Le Moule;Commune;219711173;97117;21971117300019;LE MOULE;Budget principal;M57;Flux net de dette;-1042146.87;-1.04214687;22949;-45.41142838467907;1;1;;;2;;;;;;;;2024;22949
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;8;Non;Oui;Non;1;Non;97117;Le Moule;Commune;219711173;97117;21971117300183;REGIE SPORTS ET LOISIRS;Budget annexe;M57;Flux net de dette;0.0;0.0;22949;0.0;1;3;;;2;;;;;;;;2024;22949
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;8;Non;Non;Non;2;Non;97118;Petit-Bourg;Commune;219711181;97118;21971118100012;PETIT BOURG;Budget principal;M57;Flux net de dette;-3230333.62;-3.23033362;24560;-131.52824185667754;1;1;;;2;;;;;;;;2024;24560
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;6;Non;Non;Non;0;Non;97119;Petit-Canal;Commune;219711199;97119;21971119900014;PETIT CANAL;Budget principal;M57;Flux net de dette;2609758.53;2.6097585299999997;8325;313.48450810810806;1;1;;;2;;;;;;;;2024;8325
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;7;Non;Non;Non;0;Non;97120;Pointe-à-Pitre;Commune;219711207;97120;21971120700015;POINTE A PITRE;Budget principal;M57;Flux net de dette;-2024588.6;-2.0245886;14576;-138.8987788144896;1;1;;;2;;;;;;;;2024;14576
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;7;Non;Non;Non;0;Non;97120;Pointe-à-Pitre;Commune;219711207;97120;21971120700320;MAISON DE QUARTIER DE BERGEVIN;Budget annexe;M57;Flux net de dette;-2391614.0;-2.391614;14576;-164.07889681668496;1;3;;;2;;;;;;;;2024;14576
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;6;Non;Oui;Non;0;Non;97121;Pointe-Noire;Commune;219711215;97121;21971121500018;POINTE NOIRE;Budget principal;M57;Flux net de dette;634913.52;0.63491352;6012;105.60770459081837;1;1;;;2;;;;;;;;2024;6012
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;6;Non;Non;Non;0;Non;97122;Port-Louis;Commune;219711223;97122;21971122300012;PORT LOUIS;Budget principal;M57;Flux net de dette;-337585.21;-0.33758521;5655;-59.69676569407604;1;1;;;2;;;;;;;;2024;5655
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;7;Non;Oui;Non;2;Non;97124;Saint-Claude;Commune;219711249;97124;21971124900017;SAINT CLAUDE;Budget principal;M57;Flux net de dette;-253929.48;-0.25392948;10900;-23.29628256880734;1;1;;;2;;;;;;;;2024;10900
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;7;Non;Non;Oui;2;Non;97125;Saint-François;Commune;219711256;97125;21971125600012;SAINT FRANCOIS;Budget principal;M57;Flux net de dette;-1194364.41;-1.19436441;13150;-90.82619087452471;1;1;;;2;;;;;;;;2024;13150
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;7;Non;Non;Oui;2;Non;97125;Saint-François;Commune;219711256;97125;21971125600111;REGIE DU GOLF DE SAINT FRANCOIS;Budget annexe;M4;Flux net de dette;0.0;0.0;13150;0.0;1;3;;;2;;;;;;;;2024;13150
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;7;Non;Non;Oui;2;Non;97125;Saint-François;Commune;219711256;97125;21971125600129;REGIE DU PORT DE PLAISANCE ST FRANCOIS;Budget annexe;M4;Flux net de dette;0.0;0.0;13150;0.0;1;3;;;2;;;;;;;;2024;13150
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;7;Non;Non;Oui;2;Non;97125;Saint-François;Commune;219711256;97125;21971125600137;AERODROME SAINT FRANCOIS;Budget annexe;M4;Flux net de dette;0.0;0.0;13150;0.0;1;3;;;2;;;;;;;;2024;13150
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710047;Communauté de communes de Marie-Galante;4;Oui;Non;Non;0;Non;97126;Saint-Louis;Commune;219711264;97126;21971126400016;SAINT LOUIS;Budget principal;M57A;Flux net de dette;-3213.57;-0.0032135700000000002;2561;-1.25481062085123;1;1;;;2;;;;;;;;2024;2561
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Non;1;Non;97128;Sainte-Anne;Commune;219711280;97128;21971128000012;SAINTE ANNE;Budget principal;M57;Flux net de dette;-1306838.31;-1.30683831;24518;-53.301179133697694;1;1;;;2;;;;;;;;2024;24518
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;7;Non;Non;Non;1;Non;97129;Sainte-Rose;Commune;219711298;97129;21971129800014;SAINTE ROSE;Budget principal;M57;Flux net de dette;-1176571.67;-1.17657167;17878;-65.81114610135361;1;1;;;2;;;;;;;;2024;17878
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;7;Non;Non;Non;1;Non;97129;Sainte-Rose;Commune;219711298;97129;21971129800170;EAU SAINTE ROSE;Budget annexe;M49;Flux net de dette;0.0;0.0;17878;0.0;1;3;;;2;;;;;;;;2024;17878
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;7;Non;Non;Non;1;Non;97129;Sainte-Rose;Commune;219711298;97129;21971129800188;LOT COMMUNAUX SAINTE ROSE;Budget annexe;M57;Flux net de dette;0.0;0.0;17878;0.0;1;3;;;2;;;;;;;;2024;17878
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;3;Oui;Non;Non;0;Non;97130;Terre-de-Bas;Commune;219711306;97130;21971130600015;TERRE DE BAS;Budget principal;M57A;Flux net de dette;0.0;0.0;937;0.0;1;1;;;2;;;;;;;;2024;937
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;3;Oui;Non;Non;1;Non;97131;Terre-de-Haut;Commune;219711314;97131;21971131400019;TERRE DE HAUT;Budget principal;M57A;Flux net de dette;-192992.79;-0.19299279;1544;-124.99533031088083;1;1;;;2;;;;;;;;2024;1544
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;3;Oui;Non;Non;1;Non;97131;Terre-de-Haut;Commune;219711314;97131;21971131400068;GESTION DU BATEAU BEATRIX;Budget annexe;M43;Flux net de dette;0.0;0.0;1544;0.0;1;3;;;2;;;;;;;;2024;1544
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97132;Trois-Rivières;Commune;219711322;97132;21971132200012;TROIS RIVIERES;Budget principal;M57;Flux net de dette;-471868.58;-0.47186858000000004;7763;-60.7843076130362;1;1;;;2;;;;;;;;2024;7763
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97132;Trois-Rivières;Commune;219711322;97132;21971132200129;EAU TROIS RIVIERES;Budget annexe;M49;Flux net de dette;0.0;0.0;7763;0.0;1;3;;;2;;;;;;;;2024;7763
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97132;Trois-Rivières;Commune;219711322;97132;21971132200137;ASST TROIS RIVIERES;Budget annexe;M49;Flux net de dette;0.0;0.0;7763;0.0;1;3;;;2;;;;;;;;2024;7763
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;3;Non;Oui;Non;1;Non;97133;Vieux-Fort;Commune;219711330;97133;21971133000015;VIEUX FORT;Budget principal;M57;Flux net de dette;-53539.35;-0.05353935;1816;-29.48202092511013;1;1;;;2;;;;;;;;2024;1816
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97134;Vieux-Habitants;Commune;219711348;97134;21971134800017;VIEUX HABITANTS;Budget principal;M57;Flux net de dette;131478.21;0.13147820999999998;7191;18.28371714643304;1;1;;;2;;;;;;;;2024;7191
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97134;Vieux-Habitants;Commune;219711348;97134;21971134800082;LOT ANSE LA BARQUE VIEUX HABITANTS;Budget annexe;M57;Flux net de dette;0.0;0.0;7191;0.0;1;3;;;2;;;;;;;;2024;7191
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;9;Non;Oui;Non;1;Non;97101;Les Abymes;Commune;219711017;97101;21971101700018;ABYMES;Budget principal;M57;Recettes d'investissement;16465538.99;16.46553899;52586;313.1163996120641;1;1;;;;;;;;;;;2024;52586
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;5;Non;Non;Non;1;Non;97102;Anse-Bertrand;Commune;219711025;97102;21971102500011;ANSE BERTRAND;Budget principal;M57;Recettes d'investissement;3726323.66;3.7263236600000003;4107;907.3103627952277;1;1;;;;;;;;;;;2024;4107
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;8;Non;Non;Non;2;Non;97103;Baie-Mahault;Commune;219711033;97103;21971103300015;BAIE MAHAULT;Budget principal;M57;Recettes d'investissement;8950678.86;8.95067886;31370;285.3260714058017;1;1;;;;;;;;;;;2024;31370
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;8;Non;Non;Non;2;Non;97103;Baie-Mahault;Commune;219711033;97103;21971103300122;LOT BLACHON PIKA BAIE MAHAULT;Budget annexe;M57;Recettes d'investissement;0.0;0.0;31370;0.0;1;3;;;;;;;;;;;2024;31370
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97104;Baillif;Commune;219711041;97104;21971104100018;BAILLIF;Budget principal;M57;Recettes d'investissement;3849708.98;3.84970898;5127;750.869705480788;1;1;;;;;;;;;;;2024;5127
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97104;Baillif;Commune;219711041;97104;21971104100067;CENTRE MUNICIPAL DE SANTE;Budget annexe;M4;Recettes d'investissement;0.0;0.0;5127;0.0;1;3;;;;;;;;;;;2024;5127
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Non;Non;0;Non;97105;Basse-Terre;Commune;219711058;97105;21971105800012;BASSE TERRE;Budget principal;M57;Recettes d'investissement;1925443.84;1.92544384;9973;193.06566128547078;1;1;;;;;;;;;;;2024;9973
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Non;Non;0;Non;97105;Basse-Terre;Commune;219711058;97105;21971105800228;BUDGET ANNEXE PARKINGS;Budget annexe;M4;Recettes d'investissement;0.0;0.0;9973;0.0;1;3;;;;;;;;;;;2024;9973
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97106;Bouillante;Commune;219711066;97106;21971106600015;BOUILLANTE;Budget principal;M57;Recettes d'investissement;749606.62;0.74960662;6729;111.39940853024224;1;1;;;;;;;;;;;2024;6729
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97106;Bouillante;Commune;219711066;97106;21971106600114;PARASISMIQUE ECOLE DE PIGEON;Budget annexe;M57;Recettes d'investissement;71665.17;0.07166517;6729;10.650196165849309;1;3;;;;;;;;;;;2024;6729
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97106;Bouillante;Commune;219711066;97106;21971106600122;HALTE LEGERE DE PLAISANCE;Budget annexe;M57;Recettes d'investissement;23503.0;0.023503;6729;3.4927923911428147;1;3;;;;;;;;;;;2024;6729
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;7;Non;Oui;Non;0;Non;97107;Capesterre-Belle-Eau;Commune;219711074;97107;21971107400019;CAPESTERRE BELLE EAU;Budget principal;M57;Recettes d'investissement;3455352.31;3.45535231;17888;193.16593861806797;1;1;;;;;;;;;;;2024;17888
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710047;Communauté de communes de Marie-Galante;4;Oui;Non;Non;0;Non;97108;Capesterre-de-Marie-Galante;Commune;219711082;97108;21971108200012;CAPESTERRE MARIE GALANTE;Budget principal;M57;Recettes d'investissement;914270.33;0.9142703299999999;3226;283.40679789212646;1;1;;;;;;;;;;;2024;3226
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710047;Communauté de communes de Marie-Galante;4;Oui;Non;Non;0;Non;97108;Capesterre-de-Marie-Galante;Commune;219711082;97108;21971108200079;LOT LES HAUTS DE BOREE CAPESTERRE;Budget annexe;M57;Recettes d'investissement;0.0;0.0;3226;0.0;1;3;;;;;;;;;;;2024;3226
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97109;Gourbeyre;Commune;219711090;97109;21971109000015;GOURBEYRE;Budget principal;M57;Recettes d'investissement;3719168.1;3.7191681;7617;488.2720362347381;1;1;;;;;;;;;;;2024;7617
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97109;Gourbeyre;Commune;219711090;97109;21971109000072;LOT DE GOURBEYRE;Budget annexe;M57;Recettes d'investissement;0.0;0.0;7617;0.0;1;3;;;;;;;;;;;2024;7617
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;3;Oui;Non;Non;0;Non;97110;La Désirade;Commune;219711108;97110;21971110800015;DESIRADE LA;Budget principal;M57A;Recettes d'investissement;242970.78;0.24297078;1420;171.10618309859154;1;1;;;;;;;;;;;2024;1420
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;3;Oui;Non;Non;0;Non;97110;La Désirade;Commune;219711108;97110;21971110800072;REGIE DES TRANSPORTS DE LA DESIRADE RTD;Budget annexe;M4;Recettes d'investissement;0.0;0.0;1420;0.0;1;3;;;;;;;;;;;2024;1420
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;5;Oui;Oui;Non;1;Non;97111;Deshaies;Commune;219711116;97111;21971111600018;DESHAIES;Budget principal;M57;Recettes d'investissement;1709715.91;1.70971591;3976;430.00903169014083;1;1;;;;;;;;;;;2024;3976
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;5;Oui;Oui;Non;1;Non;97111;Deshaies;Commune;219711116;97111;21971111600083;PORT ET PLAISANCE;Budget annexe;M4;Recettes d'investissement;0.0;0.0;3976;0.0;1;3;;;;;;;;;;;2024;3976
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710047;Communauté de communes de Marie-Galante;5;Non;Non;Non;1;Non;97112;Grand-Bourg;Commune;219711124;97112;21971112400012;GRAND BOURG;Budget principal;M57;Recettes d'investissement;704556.16;0.70455616;4813;146.38607105755247;1;1;;;;;;;;;;;2024;4813
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Oui;2;Non;97113;Le Gosier;Commune;219711132;97113;21971113200015;GOSIER LE;Budget principal;M57;Recettes d'investissement;6920139.69;6.92013969;27437;252.2192546561213;1;1;;;;;;;;;;;2024;27437
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Oui;2;Non;97113;Le Gosier;Commune;219711132;97113;21971113200130;OFFICE DE TOURISME GOSIER;Budget annexe;M57;Recettes d'investissement;0.0;0.0;27437;0.0;1;3;;;;;;;;;;;2024;27437
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Oui;2;Non;97113;Le Gosier;Commune;219711132;97113;21971113200148;PALAIS DES SPORTS DU GOSIER;Budget annexe;M4;Recettes d'investissement;0.0;0.0;27437;0.0;1;3;;;;;;;;;;;2024;27437
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Oui;2;Non;97113;Le Gosier;Commune;219711132;97113;21971113200197;SPA PDSC GOSIER;Budget annexe;M57;Recettes d'investissement;0.0;0.0;27437;0.0;1;3;;;;;;;;;;;2024;27437
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;6;Non;Non;Non;1;Non;97114;Goyave;Commune;219711140;97114;21971114000018;GOYAVE;Budget principal;M57;Recettes d'investissement;2717885.26;2.7178852599999996;7780;349.34257840616965;1;1;;;;;;;;;;;2024;7780
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;7;Non;Non;Non;1;Non;97115;Lamentin;Commune;219711157;97115;21971115700012;LAMENTIN;Budget principal;M57;Recettes d'investissement;1232667.64;1.2326676399999998;18804;65.55348011061476;1;1;;;;;;;;;;;2024;18804
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;7;Non;Oui;Non;1;Non;97116;Morne-à-l'Eau;Commune;219711165;97116;21971116500015;MORNE A L EAU;Budget principal;M57;Recettes d'investissement;5197142.91;5.19714291;16089;323.0246074958046;1;1;;;;;;;;;;;2024;16089
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;7;Non;Oui;Non;1;Non;97116;Morne-à-l'Eau;Commune;219711165;97116;21971116500155;AMENAGEMENT COEUR DE GRIPPON;Budget annexe;M57;Recettes d'investissement;5944000.0;5.944;16089;369.44496239666853;1;3;;;;;;;;;;;2024;16089
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;8;Non;Oui;Non;1;Non;97117;Le Moule;Commune;219711173;97117;21971117300019;LE MOULE;Budget principal;M57;Recettes d'investissement;2415427.68;2.41542768;22949;105.25197960695456;1;1;;;;;;;;;;;2024;22949
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;8;Non;Oui;Non;1;Non;97117;Le Moule;Commune;219711173;97117;21971117300183;REGIE SPORTS ET LOISIRS;Budget annexe;M57;Recettes d'investissement;0.0;0.0;22949;0.0;1;3;;;;;;;;;;;2024;22949
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;8;Non;Non;Non;2;Non;97118;Petit-Bourg;Commune;219711181;97118;21971118100012;PETIT BOURG;Budget principal;M57;Recettes d'investissement;8455185.23;8.45518523;24560;344.2664995928339;1;1;;;;;;;;;;;2024;24560
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;6;Non;Non;Non;0;Non;97119;Petit-Canal;Commune;219711199;97119;21971119900014;PETIT CANAL;Budget principal;M57;Recettes d'investissement;4257573.94;4.25757394;8325;511.42029309309316;1;1;;;;;;;;;;;2024;8325
